-0.8,0.5,0,0,-6.3,-1.5,32,11
-1.1,0.5,0,0,-6.3,-1.5,33,11
-1.4,0.5,0,0,-6.3,-1.5,34,11
-0.8,0.5,0,0,-6.3,-1.5,32,11
-1.1,0.5,0,0,-6.3,-1.5,33,11
-1.4,0.5,0,0,-6.3,-1.5,34,11
-1.7,0.5,0,0,-6.2,-1.4,35,1
-2.7,-3.0,0,0,0.4,0.0,01,00
-2.4,-3.0,0,0,0.4,-0.0,02,00
-2.1,-3.0,0,0,0.4,0.0,03,00
-1.7,-3.0,0,0,0.4,0.0,04,00
-1.4,-3.0,0,0,0.4,0.0,05,00
-1.1,-3.0,0,0,0.4,0.1,06,00
-0.8,-3.0,0,0,0.4,-0.0,07,00
-0.5,-3.0,0,0,0.4,-0.0,08,00
-0.2,-3.0,0,0,0.4,-0.0,09,00
0.2,-3.0,0,0,0.4,-0.0,10,00
0.5,-3.0,0,0,0.4,-0.0,11,00
0.8,-3.0,0,0,0.4,-0.0,12,00
1.1,-3.0,0,0,0.4,-0.0,13,00
1.4,-3.0,0,0,0.4,-0.0,14,00
1.7,-3.0,0,0,0.4,-0.0,15,00
2.1,-3.0,0,0,0.4,-0.0,16,00
2.4,-3.0,0,0,0.4,-0.0,17,00
2.7,-3.0,0,0,0.4,-0.0,18,00
3.0,-3.0,0,0,0.4,-0.0,19,00
3.0,-2.7,0,0,0.4,-0.0,20,01
2.7,-2.7,0,0,0.5,-0.1,21,01
2.4,-2.7,0,0,0.5,-0.1,22,01
2.1,-2.7,0,0,0.5,-0.1,23,01
1.7,-2.7,0,0,0.5,-0.1,24,01
1.4,-2.7,0,0,0.5,-0.1,25,01
1.1,-2.7,0,0,0.5,-0.1,26,01
0.8,-2.7,0,0,0.5,-0.1,27,01
0.5,-2.7,0,0,0.5,-0.0,28,01
0.2,-2.7,0,0,0.5,-0.0,29,01
-0.2,-2.7,0,0,0.5,-0.0,30,01
-0.5,-2.7,0,0,0.5,-0.0,31,01
-0.8,-2.7,0,0,0.5,-0.0,32,01
-1.1,-2.7,0,0,0.5,-0.0,33,01
-1.4,-2.7,0,0,0.5,-0.0,34,01
-1.7,-2.7,0,0,0.5,-0.0,35,01
-2.1,-2.7,0,0,0.5,-0.0,36,01
-2.4,-2.7,0,0,0.6,-0.0,37,01
-2.7,-2.7,0,0,0.6,-0.0,38,01
-3.0,-2.7,0,0,0.6,-0.0,39,01
-3.0,-2.4,0,0,0.6,-0.0,00,02
-2.7,-2.4,0,0,0.6,0.1,01,02
-2.4,-2.4,0,0,0.6,0.0,02,02
-2.1,-2.4,0,0,0.6,0.0,03,02
-1.7,-2.4,0,0,0.6,0.0,04,02
-1.4,-2.4,0,0,0.7,0.0,05,02
-1.1,-2.4,0,0,0.7,0.0,06,02
-0.8,-2.4,0,0,0.7,-0.0,07,02
-0.5,-2.4,0,0,0.7,-0.0,08,02
-0.2,-2.4,0,0,0.7,-0.0,09,02
0.2,-2.4,0,0,0.7,-0.0,10,02
0.5,-2.4,0,0,0.7,-0.0,11,02
0.8,-2.4,0,0,0.7,-0.0,12,02
1.1,-2.4,0,0,0.7,-0.0,13,02
1.4,-2.4,0,0,0.7,-0.0,14,02
1.7,-2.4,0,0,0.7,-0.0,15,02
2.1,-2.4,0,0,0.7,-0.0,16,02
2.4,-2.4,0,0,0.7,-0.0,17,02
2.7,-2.4,0,0,0.7,-0.0,18,02
3.0,-2.4,0,0,0.7,0.0,19,02
3.0,-2.1,0,0,0.7,0.0,20,03
2.7,-2.1,0,0,0.7,0.0,21,03
2.4,-2.1,0,0,0.7,0.0,22,03
2.1,-2.1,0,0,0.7,0.0,23,03
1.7,-2.1,0,0,0.8,-0.0,24,03
1.4,-2.1,0,0,0.8,-0.0,25,03
1.1,-2.1,0,0,0.8,-0.0,26,03
0.8,-2.1,0,0,0.8,-0.0,27,03
0.5,-2.1,0,0,0.8,-0.1,28,03
0.2,-2.1,0,0,0.8,-0.0,29,03
-0.2,-2.1,0,0,0.8,-0.0,30,03
-0.5,-2.1,0,0,0.8,-0.1,31,03
-0.8,-2.1,0,0,0.8,-0.0,32,03
-1.1,-2.1,0,0,0.8,0.0,33,03
-1.4,-2.1,0,0,0.8,0.0,34,03
-1.7,-2.1,0,0,0.9,-0.1,35,03
-2.1,-2.1,0,0,0.9,-0.1,36,03
-2.4,-2.1,0,0,0.9,-0.1,37,03
-2.7,-2.1,0,0,0.9,-0.1,38,03
-3.0,-2.1,0,0,0.9,-0.1,39,03
-3.0,-1.7,0,0,0.9,-0.1,00,04
-2.7,-1.7,0,0,0.9,-0.1,01,04
-2.4,-1.7,0,0,0.9,-0.1,02,04
-2.1,-1.7,0,0,0.9,-0.1,03,04
-1.7,-1.7,0,0,0.9,-0.1,04,04
-1.4,-1.7,0,0,0.9,-0.1,05,04
-1.1,-1.7,0,0,0.9,-0.1,06,04
-0.8,-1.7,0,0,0.9,-0.1,07,04
-0.5,-1.7,0,0,0.9,-0.0,08,04
-0.2,-1.7,0,0,0.9,-0.0,09,04
0.2,-1.7,0,0,0.9,-0.0,10,04
0.5,-1.7,0,0,0.9,-0.0,11,04
0.8,-1.7,0,0,0.9,-0.0,12,04
1.1,-1.7,0,0,0.9,-0.0,13,04
1.4,-1.7,0,0,0.9,-0.0,14,04
1.7,-1.7,0,0,0.9,-0.0,15,04
2.1,-1.7,0,0,1.0,-0.0,16,04
2.4,-1.7,0,0,1.0,-0.0,17,04
2.7,-1.7,0,0,1.0,-0.0,18,04
3.0,-1.7,0,0,1.0,-0.0,19,04
3.0,-1.4,0,0,1.0,-0.0,20,05
2.7,-1.4,0,0,1.0,-0.0,21,05
2.4,-1.4,0,0,1.0,-0.0,22,05
2.1,-1.4,0,0,1.0,-0.1,23,05
1.7,-1.4,0,0,1.0,-0.1,24,05
1.4,-1.4,0,0,1.0,-0.1,25,05
1.1,-1.4,0,0,1.0,-0.1,26,05
0.8,-1.4,0,0,1.1,-0.0,27,05
0.5,-1.4,0,0,1.1,-0.0,28,05
0.2,-1.4,0,0,1.1,-0.0,29,05
-0.2,-1.4,0,0,1.1,0.0,30,05
-0.5,-1.4,0,0,1.1,-0.1,31,05
-0.8,-1.4,0,0,1.1,-0.1,32,05
-1.1,-1.4,0,0,1.1,-0.0,33,05
-1.4,-1.4,0,0,1.1,0.0,34,05
-1.7,-1.4,0,0,1.1,-0.0,35,05
-2.1,-1.4,0,0,1.1,-0.1,36,05
-2.4,-1.4,0,0,1.1,-0.0,37,05
-2.7,-1.4,0,0,1.2,0.0,38,05
-3.0,-1.4,0,0,1.1,-0.0,39,05
-3.0,-1.1,0,0,1.1,-0.0,00,06
-2.7,-1.1,0,0,1.1,-0.0,01,06
-2.4,-1.1,0,0,1.1,-0.0,02,06
-2.1,-1.1,0,0,1.1,-0.0,03,06
-1.7,-1.1,0,0,1.1,-0.0,04,06
-1.4,-1.1,0,0,1.1,-0.0,05,06
-1.1,-1.1,0,0,1.1,-0.0,06,06
-0.8,-1.1,0,0,1.1,-0.0,07,06
-0.5,-1.1,0,0,1.1,-0.0,08,06
-0.2,-1.1,0,0,1.1,-0.0,09,06
0.2,-1.1,0,0,1.1,-0.0,10,06
0.5,-1.1,0,0,1.1,-0.0,11,06
0.8,-1.1,0,0,1.2,-0.0,12,06
1.1,-1.1,0,0,1.2,-0.0,13,06
1.4,-1.1,0,0,1.2,-0.0,14,06
1.7,-1.1,0,0,1.2,-0.0,15,06
2.1,-1.1,0,0,1.2,-0.0,16,06
2.4,-1.1,0,0,1.2,-0.0,17,06
2.7,-1.1,0,0,1.3,-0.1,18,06
3.0,-1.1,0,0,1.3,-0.1,19,06
3.0,-0.8,0,0,1.3,-0.1,20,07
2.7,-0.8,0,0,1.3,-0.1,21,07
2.4,-0.8,0,0,1.3,-0.0,22,07
2.1,-0.8,0,0,1.3,-0.0,23,07
1.7,-0.8,0,0,1.3,-0.0,24,07
1.4,-0.8,0,0,1.3,-0.0,25,07
1.1,-0.8,0,0,1.3,-0.0,26,07
0.8,-0.8,0,0,1.3,-0.0,27,07
0.5,-0.8,0,0,1.3,-0.0,28,07
0.2,-0.8,0,0,1.3,-0.0,29,07
-0.2,-0.8,0,0,1.3,-0.0,30,07
-0.5,-0.8,0,0,1.4,-0.0,31,07
-0.8,-0.8,0,0,1.4,-0.0,32,07
-1.1,-0.8,0,0,1.4,-0.0,33,07
-1.4,-0.8,0,0,1.4,-0.0,34,07
-1.7,-0.8,0,0,1.4,-0.0,35,07
-2.1,-0.8,0,0,1.4,-0.0,36,07
-2.4,-0.8,0,0,1.4,-0.0,37,07
-2.7,-0.8,0,0,1.4,-0.0,38,07
-3.0,-0.8,0,0,1.4,-0.0,39,07
-3.0,-0.5,0,0,1.4,-0.0,00,08
-2.7,-0.5,0,0,1.4,-0.0,01,08
-2.4,-0.5,0,0,1.4,-0.0,02,08
-2.1,-0.5,0,0,1.4,-0.0,03,08
-1.7,-0.5,0,0,1.4,-0.0,04,08
-1.4,-0.5,0,0,1.4,-0.0,05,08
-1.1,-0.5,0,0,1.4,-0.0,06,08
-0.8,-0.5,0,0,1.5,-0.1,07,08
-0.5,-0.5,0,0,1.5,-0.1,08,08
-0.2,-0.5,0,0,1.5,-0.0,09,08
0.2,-0.5,0,0,1.5,-0.0,10,08
0.5,-0.5,0,0,1.5,-0.0,11,08
0.8,-0.5,0,0,1.5,-0.0,12,08
1.1,-0.5,0,0,1.5,-0.1,13,08
1.4,-0.5,0,0,1.6,-0.1,14,08
1.7,-0.5,0,0,1.6,-0.1,15,08
2.1,-0.5,0,0,1.6,-0.1,16,08
2.4,-0.5,0,0,1.6,-0.0,17,08
2.7,-0.5,0,0,1.6,-0.0,18,08
3.0,-0.5,0,0,1.6,-0.0,19,08
3.0,-0.2,0,0,1.6,-0.0,20,09
2.7,-0.2,0,0,1.6,-0.0,21,09
2.4,-0.2,0,0,1.6,0.0,22,09
2.1,-0.2,0,0,1.6,0.0,23,09
1.7,-0.2,0,0,1.6,0.0,24,09
1.4,-0.2,0,0,1.7,0.0,25,09
1.1,-0.2,0,0,1.7,0.0,26,09
0.8,-0.2,0,0,1.7,0.0,27,09
0.5,-0.2,0,0,1.7,0.0,28,09
0.2,-0.2,0,0,1.7,0.0,29,09
-0.2,-0.2,0,0,1.7,0.0,30,09
-0.5,-0.2,0,0,1.7,-0.0,31,09
-0.8,-0.2,0,0,1.7,0.0,32,09
-1.1,-0.2,0,0,1.7,0.0,33,09
-1.4,-0.2,0,0,1.8,0.0,34,09
-1.7,-0.2,0,0,1.8,-0.0,35,09
-2.1,-0.2,0,0,1.8,0.0,36,09
-2.4,-0.2,0,0,1.8,0.1,37,09
-2.7,-0.2,0,0,1.8,-0.0,38,09
-3.0,-0.2,0,0,1.8,-0.0,39,09
-3.0,0.2,0,0,1.8,-0.0,00,10
-2.7,0.2,0,0,1.8,-0.0,01,10
-2.4,0.2,0,0,1.8,-0.0,02,10
-2.1,0.2,0,0,1.8,-0.0,03,10
-1.7,0.2,0,0,1.8,-0.0,04,10
-1.4,0.2,0,0,1.8,-0.0,05,10
-1.1,0.2,0,0,1.8,-0.0,06,10
-0.8,0.2,0,0,1.8,0.0,07,10
-0.5,0.2,0,0,1.8,0.0,08,10
-0.2,0.2,0,0,1.8,0.0,09,10
0.2,0.2,0,0,1.8,0.0,10,10
0.5,0.2,0,0,1.8,0.0,11,10
0.8,0.2,0,0,1.8,0.0,12,10
1.1,0.2,0,0,1.9,0.0,13,10
1.4,0.2,0,0,1.9,0.0,14,10
1.7,0.2,0,0,1.9,0.0,15,10
2.1,0.2,0,0,1.9,0.0,16,10
2.4,0.2,0,0,1.9,0.0,17,10
2.7,0.2,0,0,1.9,0.0,18,10
3.0,0.2,0,0,1.9,-0.0,19,10
3.0,0.5,0,0,1.9,-0.0,20,11
2.7,0.5,0,0,1.9,-0.0,21,11
2.4,0.5,0,0,1.9,-0.0,22,11
2.1,0.5,0,0,1.9,-0.0,23,11
1.7,0.5,0,0,2.0,0.0,24,11
1.4,0.5,0,0,2.0,0.0,25,11
1.1,0.5,0,0,2.0,0.0,26,11
0.8,0.5,0,0,2.0,0.0,27,11
0.5,0.5,0,0,2.0,-0.0,28,11
0.2,0.5,0,0,2.0,-0.1,29,11
-0.2,0.5,0,0,2.0,-0.1,30,11
-0.5,0.5,0,0,2.0,-0.1,31,11
-0.8,0.5,0,0,2.0,0.0,32,11
-1.1,0.5,0,0,2.1,-0.1,33,11
-1.4,0.5,0,0,2.1,0.0,34,11
-1.7,0.5,0,0,2.1,0.0,35,11
-2.1,0.5,0,0,2.1,0.0,36,11
-2.4,0.5,0,0,2.1,-0.0,37,11
-2.7,0.5,0,0,2.1,0.0,38,11
-3.0,0.5,0,0,2.1,0.1,39,11
-3.0,0.8,0,0,2.1,0.1,00,12
-2.7,0.8,0,0,2.1,0.1,01,12
-2.4,0.8,0,0,2.1,0.0,02,12
-2.1,0.8,0,0,2.1,0.0,03,12
-1.7,0.8,0,0,2.1,0.0,04,12
-1.4,0.8,0,0,2.1,0.0,05,12
-1.1,0.8,0,0,2.1,0.0,06,12
-0.8,0.8,0,0,2.2,0.0,07,12
-0.5,0.8,0,0,2.2,0.0,08,12
-0.2,0.8,0,0,2.2,0.0,09,12
0.2,0.8,0,0,2.2,0.0,10,12
0.5,0.8,0,0,2.2,0.0,11,12
0.8,0.8,0,0,2.2,-0.0,12,12
1.1,0.8,0,0,2.2,-0.0,13,12
1.4,0.8,0,0,2.2,-0.0,14,12
1.7,0.8,0,0,2.2,0.0,15,12
2.1,0.8,0,0,2.2,0.0,16,12
2.4,0.8,0,0,2.3,-0.0,17,12
2.7,0.8,0,0,2.3,-0.0,18,12
3.0,0.8,0,0,2.3,-0.0,19,12
3.0,1.1,0,0,2.3,0.0,20,13
2.7,1.1,0,0,2.3,-0.0,21,13
2.4,1.1,0,0,2.3,-0.0,22,13
2.1,1.1,0,0,2.3,-0.0,23,13
1.7,1.1,0,0,2.3,-0.0,24,13
1.4,1.1,0,0,2.3,-0.1,25,13
1.1,1.1,0,0,2.3,-0.1,26,13
0.8,1.1,0,0,2.3,-0.1,27,13
0.5,1.1,0,0,2.3,-0.1,28,13
0.2,1.1,0,0,2.3,-0.1,29,13
-0.2,1.1,0,0,2.3,-0.0,30,13
-0.5,1.1,0,0,2.3,-0.0,31,13
-0.8,1.1,0,0,2.3,-0.0,32,13
-1.1,1.1,0,0,2.4,-0.1,33,13
-1.4,1.1,0,0,2.4,-0.1,34,13
-1.7,1.1,0,0,2.4,-0.0,35,13
-2.1,1.1,0,0,2.4,-0.0,36,13
-2.4,1.1,0,0,2.4,-0.0,37,13
-2.7,1.1,0,0,2.4,-0.1,38,13
-3.0,1.1,0,0,2.4,-0.1,39,13
-3.0,1.4,0,0,2.4,-0.0,00,14
-2.7,1.4,0,0,2.4,-0.0,01,14
-2.4,1.4,0,0,2.4,-0.0,02,14
-2.1,1.4,0,0,2.4,-0.0,03,14
-1.7,1.4,0,0,2.4,-0.0,04,14
-1.4,1.4,0,0,2.4,-0.0,05,14
-1.1,1.4,0,0,2.4,-0.0,06,14
-0.8,1.4,0,0,2.4,-0.0,07,14
-0.5,1.4,0,0,2.4,-0.0,08,14
-0.2,1.4,0,0,2.4,-0.0,09,14
0.2,1.4,0,0,2.4,-0.0,10,14
0.5,1.4,0,0,2.4,-0.0,11,14
0.8,1.4,0,0,2.5,-0.1,12,14
1.1,1.4,0,0,2.5,-0.0,13,14
1.4,1.4,0,0,2.5,-0.0,14,14
1.7,1.4,0,0,2.5,-0.0,15,14
2.1,1.4,0,0,2.5,-0.0,16,14
2.4,1.4,0,0,2.5,-0.0,17,14
2.7,1.4,0,0,2.5,-0.0,18,14
3.0,1.4,0,0,2.5,-0.0,19,14
3.0,1.7,0,0,2.6,-0.0,20,15
2.7,1.7,0,0,2.6,-0.0,21,15
2.4,1.7,0,0,2.6,-0.0,22,15
2.1,1.7,0,0,2.6,-0.0,23,15
1.7,1.7,0,0,2.6,-0.0,24,15
1.4,1.7,0,0,2.6,-0.0,25,15
1.1,1.7,0,0,2.6,-0.0,26,15
0.8,1.7,0,0,2.6,-0.0,27,15
0.5,1.7,0,0,2.6,-0.0,28,15
0.2,1.7,0,0,2.6,-0.0,29,15
-0.2,1.7,0,0,2.6,-0.0,30,15
-0.5,1.7,0,0,2.6,0.0,31,15
-0.8,1.7,0,0,2.6,0.0,32,15
-1.1,1.7,0,0,2.6,0.0,33,15
-1.4,1.7,0,0,2.6,0.0,34,15
-1.7,1.7,0,0,2.6,0.0,35,15
-2.1,1.7,0,0,2.7,0.0,36,15
-2.4,1.7,0,0,2.7,-0.0,37,15
-2.7,1.7,0,0,2.7,-0.0,38,15
-3.0,1.7,0,0,2.7,-0.0,39,15
-3.0,2.1,0,0,2.7,-0.0,00,16
-2.7,2.1,0,0,2.7,-0.0,01,16
-2.4,2.1,0,0,2.7,-0.0,02,16
-2.1,2.1,0,0,2.7,-0.0,03,16
-1.7,2.1,0,0,2.7,-0.0,04,16
-1.4,2.1,0,0,2.7,-0.0,05,16
-1.1,2.1,0,0,2.7,-0.0,06,16
-0.8,2.1,0,0,2.7,-0.0,07,16
-0.5,2.1,0,0,2.7,-0.0,08,16
-0.2,2.1,0,0,2.7,-0.0,09,16
0.2,2.1,0,0,2.7,-0.0,10,16
0.5,2.1,0,0,2.7,-0.0,11,16
0.8,2.1,0,0,2.7,-0.0,12,16
1.1,2.1,0,0,2.7,-0.0,13,16
1.4,2.1,0,0,2.7,-0.0,14,16
1.7,2.1,0,0,2.7,-0.0,15,16
2.1,2.1,0,0,2.7,-0.0,16,16
2.4,2.1,0,0,2.7,-0.0,17,16
2.7,2.1,0,0,2.7,-0.0,18,16
3.0,2.1,0,0,2.7,-0.0,19,16
3.0,2.4,0,0,2.7,-0.0,20,17
2.7,2.4,0,0,2.8,0.0,21,17
2.4,2.4,0,0,2.8,0.0,22,17
2.1,2.4,0,0,2.8,0.0,23,17
1.7,2.4,0,0,2.8,0.0,24,17
1.4,2.4,0,0,2.8,0.0,25,17
1.1,2.4,0,0,2.8,0.0,26,17
0.8,2.4,0,0,2.8,0.0,27,17
0.5,2.4,0,0,2.8,0.1,28,17
0.2,2.4,0,0,2.8,0.1,29,17
-0.2,2.4,0,0,2.8,0.1,30,17
-0.5,2.4,0,0,2.9,0.0,31,17
-0.8,2.4,0,0,2.9,0.1,32,17
-1.1,2.4,0,0,2.9,0.0,33,17
-1.4,2.4,0,0,2.9,0.0,34,17
-1.7,2.4,0,0,2.9,0.0,35,17
-2.1,2.4,0,0,2.9,0.0,36,17
-2.4,2.4,0,0,2.9,0.0,37,17
-2.7,2.4,0,0,2.9,0.0,38,17
-3.0,2.4,0,0,2.9,0.0,39,17
-3.0,2.7,0,0,2.9,0.0,00,18
-2.7,2.7,0,0,2.9,0.0,01,18
-2.4,2.7,0,0,2.9,0.0,02,18
-2.1,2.7,0,0,2.9,0.1,03,18
-1.7,2.7,0,0,2.9,0.1,04,18
-1.4,2.7,0,0,2.9,0.1,05,18
-1.1,2.7,0,0,2.9,0.1,06,18
-0.8,2.7,0,0,2.9,0.1,07,18
-0.5,2.7,0,0,2.9,0.1,08,18
-0.2,2.7,0,0,2.9,0.1,09,18
0.2,2.7,0,0,2.9,0.1,10,18
0.5,2.7,0,0,3.0,0.2,11,18
0.8,2.7,0,0,3.0,0.2,12,18
1.1,2.7,0,0,3.0,0.2,13,18
1.4,2.7,0,0,3.0,0.2,14,18
1.7,2.7,0,0,3.0,0.2,15,18
2.1,2.7,0,0,3.0,0.1,16,18
2.4,2.7,0,0,3.0,0.1,17,18
2.7,2.7,0,0,3.0,0.1,18,18
3.0,2.7,0,0,3.0,0.1,19,18
3.0,3.0,0,0,3.0,0.1,20,19
2.7,3.0,0,0,3.0,0.0,21,19
2.4,3.0,0,0,3.0,0.0,22,19
2.1,3.0,0,0,3.0,0.0,23,19
1.7,3.0,0,0,3.0,0.0,24,19
1.4,3.0,0,0,3.1,0.1,25,19
1.1,3.0,0,0,3.1,0.2,26,19
0.8,3.0,0,0,3.1,0.2,27,19
0.5,3.0,0,0,3.1,0.2,28,19
0.2,3.0,0,0,3.1,0.2,29,19
-0.2,3.0,0,0,3.1,0.1,30,19
-0.5,3.0,0,0,3.1,0.1,31,19
-0.8,3.0,0,0,3.1,0.1,32,19
-1.1,3.0,0,0,3.1,0.1,33,19
-1.4,3.0,0,0,3.1,0.1,34,19
-1.7,3.0,0,0,3.1,0.1,35,19
-2.1,3.0,0,0,3.1,0.1,36,19
-2.4,3.0,0,0,3.1,0.1,37,19
-2.7,3.0,0,0,3.1,0.1,38,19
-3.0,3.0,0,0,3.1,0.1,39,19
-3.0,3.0,0,0,3.1,0.1,00,20
-2.7,3.0,0,0,3.1,0.1,01,20
-2.4,3.0,0,0,3.1,0.0,02,20
-2.1,3.0,0,0,3.1,0.0,03,20
-1.7,3.0,0,0,3.1,0.0,04,20
-1.4,3.0,0,0,3.1,0.0,05,20
-1.1,3.0,0,0,3.1,0.0,06,20
-0.8,3.0,0,0,3.1,0.0,07,20
-0.5,3.0,0,0,3.1,0.0,08,20
-0.2,3.0,0,0,3.1,0.0,09,20
0.2,3.0,0,0,3.1,0.0,10,20
0.5,3.0,0,0,3.1,0.0,11,20
0.8,3.0,0,0,3.1,0.0,12,20
1.1,3.0,0,0,3.1,0.0,13,20
1.4,3.0,0,0,3.2,0.1,14,20
1.7,3.0,0,0,3.2,0.1,15,20
2.1,3.0,0,0,3.2,0.1,16,20
2.4,3.0,0,0,3.2,0.1,17,20
2.7,3.0,0,0,3.2,0.1,18,20
3.0,3.0,0,0,3.2,0.1,19,20
3.0,2.7,0,0,3.2,0.1,20,21
2.7,2.7,0,0,3.2,0.1,21,21
2.4,2.7,0,0,3.2,0.1,22,21
2.1,2.7,0,0,3.2,0.1,23,21
1.7,2.7,0,0,3.2,0.1,24,21
1.4,2.7,0,0,3.2,0.1,25,21
1.1,2.7,0,0,3.2,0.1,26,21
0.8,2.7,0,0,3.2,0.1,27,21
0.5,2.7,0,0,3.2,0.1,28,21
0.2,2.7,0,0,3.2,0.1,29,21
-0.2,2.7,0,0,3.2,0.1,30,21
