-0.5,-2.3,152,258,0.0,0.0
0.5,-2.3,164,248,0.0,0.0
0.1,-2.3,157,244,0.0,0.0
-0.2,-2.3,151,262,0.0,0.0
-0.5,-2.3,152,258,0.0,0.0
-4.2,-4.5,150,412,0.0,-0.0
-3.9,-4.5,151,254,0.0,-0.0
-3.6,-4.5,154,261,0.0,-0.0
-3.3,-4.5,151,259,0.0,-0.0
-2.9,-4.5,145,257,0.0,-0.0
-2.6,-4.5,156,261,0.0,-0.0
-2.3,-4.5,156,253,0.0,-0.0
-2.0,-4.5,144,251,0.0,-0.0
-1.7,-4.5,158,261,0.0,-0.0
-1.4,-4.5,145,273,0.0,-0.0
-1.1,-4.5,147,262,0.0,-0.0
-0.8,-4.5,149,258,0.0,-0.0
-0.5,-4.5,155,259,0.0,-0.0
-0.2,-4.5,152,253,0.0,-0.0
0.2,-4.5,156,258,0.0,-0.0
0.5,-4.5,145,271,0.0,-0.0
0.8,-4.5,146,257,0.0,-0.0
1.1,-4.5,150,257,0.0,-0.0
1.4,-4.5,145,275,0.0,-0.0
1.7,-4.5,153,249,0.0,-0.0
2.0,-4.5,153,252,0.0,-0.0
2.3,-4.5,147,249,0.0,-0.0
2.6,-4.5,153,249,0.0,-0.0
2.9,-4.5,149,265,0.0,-0.0
3.3,-4.5,151,263,0.0,-0.0
3.6,-4.5,146,266,0.0,0.0
3.9,-4.5,150,259,0.0,-0.0
4.2,-4.5,152,250,0.0,-0.0
4.5,-4.5,148,262,0.0,-0.0
4.5,-4.2,151,258,0.0,0.0
4.2,-4.2,151,257,0.0,0.0
3.9,-4.2,154,248,0.0,0.0
3.6,-4.2,155,248,0.0,0.0
3.3,-4.2,152,259,0.0,0.0
2.9,-4.2,158,251,0.0,0.0
2.6,-4.2,152,249,0.0,0.0
2.3,-4.2,153,254,0.0,0.0
2.0,-4.2,148,254,0.0,0.0
1.7,-4.2,153,259,0.0,0.0
1.4,-4.2,143,262,0.0,0.0
1.1,-4.2,144,264,0.0,0.0
0.8,-4.2,146,268,0.0,0.0
0.5,-4.2,144,267,0.0,0.0
0.2,-4.2,149,248,0.0,0.0
-0.2,-4.2,155,244,0.0,0.0
-0.5,-4.2,154,251,0.0,0.0
-0.8,-4.2,149,257,0.0,0.0
-1.1,-4.2,144,261,0.0,0.0
-1.4,-4.2,143,276,0.0,0.0
-1.7,-4.2,139,269,0.0,0.0
-2.0,-4.2,144,272,0.0,0.0
-2.3,-4.2,151,250,0.0,0.0
-2.6,-4.2,145,262,0.0,0.0
-2.9,-4.2,141,279,0.0,0.0
-3.3,-4.2,143,272,0.0,0.0
-3.6,-4.2,147,270,0.0,0.0
-3.9,-4.2,145,262,0.0,0.0
-4.2,-4.2,139,282,0.0,0.0
-4.5,-4.2,145,265,0.0,0.0
-4.5,-3.9,148,261,0.0,0.0
-4.2,-3.9,144,263,0.0,0.0
-3.9,-3.9,143,268,0.0,0.0
-3.6,-3.9,152,264,0.0,0.0
-3.3,-3.9,149,260,0.0,0.0
-2.9,-3.9,154,250,0.0,0.0
-2.6,-3.9,149,257,0.0,0.0
-2.3,-3.9,149,257,0.0,0.0
-2.0,-3.9,149,259,0.0,0.0
-1.7,-3.9,145,269,0.0,0.0
-1.4,-3.9,153,255,0.0,0.0
-1.1,-3.9,145,263,0.0,0.0
-0.8,-3.9,147,263,0.0,0.0
-0.5,-3.9,146,265,0.0,0.0
-0.2,-3.9,150,268,0.0,0.0
0.2,-3.9,157,250,0.0,0.0
0.5,-3.9,156,253,0.0,0.0
0.8,-3.9,150,254,0.0,0.0
1.1,-3.9,147,253,0.0,0.0
1.4,-3.9,152,250,0.0,0.0
1.7,-3.9,151,255,0.0,0.0
2.0,-3.9,149,264,0.0,0.0
2.3,-3.9,150,256,0.0,0.0
2.6,-3.9,154,251,0.0,0.0
2.9,-3.9,149,266,0.0,0.0
3.3,-3.9,153,252,0.0,0.0
3.6,-3.9,153,251,0.0,0.0
3.9,-3.9,148,258,0.0,0.0
4.2,-3.9,145,264,0.0,0.0
4.5,-3.9,151,254,0.0,0.0
4.5,-3.6,154,251,0.0,0.0
4.2,-3.6,152,255,0.0,0.0
3.9,-3.6,159,243,0.0,0.0
3.6,-3.6,154,252,0.0,0.0
3.3,-3.6,155,256,0.0,0.0
2.9,-3.6,151,251,0.0,0.0
2.6,-3.6,156,251,0.0,0.0
2.3,-3.6,153,257,0.0,0.0
2.0,-3.6,149,261,0.0,0.0
1.7,-3.6,153,259,0.0,0.0
1.4,-3.6,156,258,0.0,0.0
1.1,-3.6,152,258,0.0,0.0
0.8,-3.6,153,257,0.0,0.0
0.5,-3.6,154,249,0.0,0.0
0.2,-3.6,149,260,0.0,0.0
-0.2,-3.6,151,253,0.0,0.0
-0.5,-3.6,148,266,0.0,0.0
-0.8,-3.6,148,258,0.0,0.0
-1.1,-3.6,140,265,0.0,0.0
-1.4,-3.6,142,263,0.0,0.0
-1.7,-3.6,149,259,0.0,0.0
-2.0,-3.6,151,256,0.0,0.0
-2.3,-3.6,139,271,0.0,0.0
-2.6,-3.6,148,268,0.0,0.0
-2.9,-3.6,153,260,0.0,0.0
-3.3,-3.6,156,254,0.0,0.0
-3.6,-3.6,146,265,0.0,0.0
-3.9,-3.6,147,267,0.0,0.0
-4.2,-3.6,140,270,0.0,0.0
-4.5,-3.6,146,272,0.0,0.0
-4.5,-3.3,153,254,0.0,0.0
-4.2,-3.3,152,261,0.0,0.0
-3.9,-3.3,149,263,0.0,0.0
-3.6,-3.3,151,267,0.0,0.0
-3.3,-3.3,146,265,0.0,0.0
-2.9,-3.3,150,274,0.0,0.0
-2.6,-3.3,153,263,0.0,0.0
-2.3,-3.3,146,273,0.0,0.0
-2.0,-3.3,142,273,0.0,0.0
-1.7,-3.3,151,261,0.0,0.0
-1.4,-3.3,146,270,0.0,0.0
-1.1,-3.3,150,252,0.0,0.0
-0.8,-3.3,147,268,0.0,0.0
-0.5,-3.3,155,258,0.0,0.0
-0.2,-3.3,156,256,0.0,0.0
0.2,-3.3,152,259,0.0,0.0
0.5,-3.3,151,255,0.0,0.0
0.8,-3.3,151,262,0.0,0.0
1.1,-3.3,150,256,0.0,0.0
1.4,-3.3,152,252,0.0,0.0
1.7,-3.3,154,257,0.0,0.0
2.0,-3.3,152,253,0.0,0.0
2.3,-3.3,156,260,0.0,0.0
2.6,-3.3,146,265,0.0,0.0
2.9,-3.3,156,258,0.0,0.0
3.3,-3.3,155,247,0.0,0.0
3.6,-3.3,153,245,0.0,0.0
3.9,-3.3,157,248,-0.0,0.0
4.2,-3.3,155,253,-0.0,0.0
4.5,-3.3,151,255,-0.0,0.0
4.5,-3.0,153,254,0.0,0.0
4.2,-3.0,155,248,0.0,0.0
3.9,-3.0,156,251,0.0,0.0
3.6,-3.0,152,248,0.0,0.0
3.3,-3.0,163,241,0.0,0.0
2.9,-3.0,143,265,0.0,0.0
2.6,-3.0,152,258,0.0,0.0
2.3,-3.0,149,256,0.0,0.0
2.0,-3.0,151,256,0.0,0.0
1.7,-3.0,155,257,0.0,0.0
1.4,-3.0,148,266,0.0,0.0
1.1,-3.0,152,258,0.0,0.0
0.8,-3.0,154,257,0.0,0.0
0.5,-3.0,155,249,0.0,0.0
0.2,-3.0,150,253,0.0,0.0
-0.2,-3.0,147,261,0.0,0.0
-0.5,-3.0,156,248,0.0,0.0
-0.8,-3.0,146,269,0.0,0.0
-1.1,-3.0,142,268,0.0,0.0
-1.4,-3.0,153,257,0.0,0.0
-1.7,-3.0,143,275,0.0,0.0
-2.0,-3.0,150,255,0.0,0.0
-2.3,-3.0,142,273,0.0,0.0
-2.6,-3.0,144,269,0.0,0.0
-2.9,-3.0,154,253,0.0,0.0
-3.3,-3.0,149,258,0.0,0.0
-3.6,-3.0,148,261,0.0,0.0
-3.9,-2.9,148,275,0.0,0.0
-4.2,-3.0,150,261,0.0,0.0
-4.5,-3.0,150,273,-0.0,0.0
-4.5,-2.6,151,270,-0.0,0.0
-4.2,-2.6,147,267,-0.0,0.0
-3.9,-2.6,142,279,-0.0,0.0
-3.6,-2.6,142,271,-0.0,0.0
