-4.2,-4.5,147,414,0.0,-0.0
-3.9,-4.5,161,282,0.0,-0.0
-3.6,-4.5,166,278,0.0,-0.0
-3.3,-4.5,157,284,0.0,-0.0
-2.9,-4.5,162,283,0.0,-0.0
-2.6,-4.5,161,272,0.0,-0.0
-2.3,-4.5,160,281,0.0,-0.0
-2.0,-4.5,161,279,0.0,-0.0
-1.7,-4.5,162,278,0.0,-0.0
-1.4,-4.5,174,264,0.0,-0.0
-1.1,-4.5,167,270,0.0,-0.0
-0.8,-4.5,170,270,0.0,-0.0
-0.5,-4.5,163,275,0.0,-0.0
-0.2,-4.5,155,292,0.0,-0.0
0.2,-4.5,163,277,0.0,-0.0
0.5,-4.5,163,280,0.0,-0.0
0.8,-4.5,170,270,0.0,-0.0
1.1,-4.5,157,289,0.0,-0.0
1.4,-4.5,164,278,0.0,-0.0
1.7,-4.5,162,271,0.0,-0.0
2.0,-4.5,160,283,0.0,-0.0
2.3,-4.5,159,285,0.0,-0.0
2.6,-4.5,166,274,0.0,-0.0
2.9,-4.5,167,272,0.0,-0.0
3.3,-4.5,169,276,0.0,-0.0
3.6,-4.5,166,275,0.0,-0.0
3.9,-4.5,160,275,0.0,-0.0
4.2,-4.5,161,278,0.0,-0.0
4.5,-4.5,168,277,0.0,-0.0
4.5,-4.2,169,267,0.0,-0.0
4.2,-4.2,169,274,0.0,-0.0
3.9,-4.2,162,279,0.0,-0.0
3.6,-4.2,165,270,0.0,-0.0
3.3,-4.2,163,282,0.0,-0.0
2.9,-4.2,161,275,0.0,-0.0
2.6,-4.2,166,273,0.0,-0.0
2.3,-4.2,162,281,0.0,-0.0
2.0,-4.2,160,280,0.0,-0.0
1.7,-4.2,166,271,0.0,-0.0
1.4,-4.2,164,276,0.0,-0.0
1.1,-4.2,166,278,0.0,-0.0
0.8,-4.2,164,267,0.0,-0.0
0.5,-4.2,166,270,0.0,-0.0
0.2,-4.2,161,276,0.0,-0.0
-0.2,-4.2,165,274,0.0,-0.0
-0.5,-4.2,170,274,0.0,-0.0
-0.8,-4.2,168,268,0.0,-0.0
-1.1,-4.2,163,274,0.0,-0.0
-1.4,-4.2,159,276,0.0,-0.0
-1.7,-4.2,160,284,0.0,-0.0
-2.0,-4.2,163,280,0.0,-0.0
-2.3,-4.2,166,278,0.0,-0.0
-2.6,-4.2,161,287,0.0,-0.0
-2.9,-4.2,161,287,0.0,-0.0
-3.3,-4.2,166,265,0.0,-0.0
-3.6,-4.2,168,271,0.0,-0.0
-3.9,-4.2,167,280,0.0,-0.0
-4.2,-4.2,172,274,0.0,-0.0
-4.5,-4.2,164,277,0.0,-0.0
-4.5,-3.9,162,274,0.0,-0.0
-4.2,-3.9,165,279,0.0,-0.0
-3.9,-3.9,157,294,0.0,-0.0
-3.6,-3.9,163,280,0.0,-0.0
-3.3,-3.9,165,282,0.0,-0.0
-3.0,-3.9,160,278,0.0,-0.0
-2.6,-3.9,165,284,0.0,-0.0
-2.3,-3.9,168,284,0.0,-0.0
-2.0,-3.9,159,285,0.0,-0.0
-1.7,-3.9,159,295,0.0,-0.0
-1.4,-3.9,165,274,0.0,-0.0
-1.1,-3.9,162,273,0.0,-0.0
-0.8,-3.9,170,269,0.0,-0.0
-0.5,-3.9,169,278,0.0,-0.0
-0.2,-3.9,163,278,0.0,-0.0
0.2,-3.9,161,271,0.0,-0.0
0.5,-3.9,157,285,0.0,-0.0
0.8,-3.9,162,270,0.0,-0.0
1.1,-3.9,164,268,0.0,-0.0
1.4,-3.9,158,276,0.0,-0.0
1.7,-3.9,160,278,0.0,-0.0
2.0,-3.9,162,276,0.0,-0.0
2.3,-3.9,161,276,0.0,-0.0
2.6,-3.9,157,281,0.0,-0.0
2.9,-3.9,157,277,0.0,-0.0
3.3,-3.9,159,280,0.0,-0.0
3.6,-3.9,171,258,0.0,-0.0
3.9,-3.9,170,262,0.0,-0.0
4.2,-3.9,164,270,0.0,-0.0
4.5,-3.9,168,263,0.0,-0.0
4.5,-3.6,166,277,0.0,-0.0
4.2,-3.6,166,277,0.0,-0.0
3.9,-3.6,170,263,0.0,-0.0
3.6,-3.6,170,271,0.0,-0.0
3.3,-3.6,159,275,0.0,-0.0
2.9,-3.6,164,271,0.0,-0.0
2.6,-3.6,163,279,0.0,-0.0
2.3,-3.6,167,274,0.0,-0.0
2.0,-3.6,161,280,0.0,-0.0
1.7,-3.6,167,267,0.0,-0.0
