-4.2,-4.5,201,463,-0.0,0.0
-3.9,-4.5,187,319,-0.0,0.0
-3.6,-4.5,190,331,-0.0,0.0
-3.3,-4.5,190,323,-0.0,0.0
-2.9,-4.5,194,315,-0.0,0.0
-2.6,-4.5,191,323,-0.0,0.0
-2.3,-4.5,184,332,-0.0,0.0
-2.0,-4.5,197,331,-0.0,0.0
-1.7,-4.5,195,318,0.0,0.0
-1.4,-4.5,194,321,0.0,0.0
-1.1,-4.5,196,318,0.0,0.0
-0.8,-4.5,187,323,0.0,0.0
-0.5,-4.5,194,320,0.0,0.0
-0.2,-4.5,191,325,0.0,0.0
0.2,-4.5,193,318,0.0,0.0
0.5,-4.5,193,324,0.0,0.0
0.8,-4.5,192,316,-0.0,0.0
1.1,-4.5,184,338,-0.0,0.0
1.4,-4.5,189,323,-0.0,0.0
1.7,-4.5,189,324,-0.0,0.0
2.0,-4.5,188,326,-0.0,0.0
2.3,-4.5,194,321,-0.0,0.0
2.6,-4.5,193,311,-0.0,0.0
2.9,-4.5,189,318,-0.0,0.0
3.3,-4.5,192,317,-0.0,0.0
3.6,-4.5,199,313,-0.0,0.0
3.9,-4.5,197,318,-0.0,0.0
4.2,-4.5,195,314,-0.0,0.0
4.5,-4.5,193,308,-0.0,0.0
4.5,-4.2,196,307,-0.0,0.0
4.2,-4.2,194,307,-0.0,0.0
3.9,-4.2,197,309,-0.0,0.0
3.6,-4.2,198,302,-0.0,0.0
3.3,-4.2,196,318,-0.0,0.0
2.9,-4.2,191,316,-0.0,0.0
2.6,-4.2,195,315,-0.0,0.0
2.3,-4.2,195,315,-0.0,0.0
2.0,-4.2,199,315,-0.0,0.0
1.7,-4.2,191,328,-0.0,0.0
1.4,-4.2,190,321,-0.0,0.0
1.1,-4.2,189,326,-0.0,0.0
0.8,-4.2,188,327,-0.0,0.0
0.5,-4.2,190,322,-0.0,0.0
0.2,-4.2,195,319,-0.0,0.0
-0.2,-4.2,199,314,-0.0,0.0
-0.5,-4.2,189,326,-0.0,0.0
-0.8,-4.2,193,323,-0.0,0.0
-1.1,-4.2,192,323,-0.0,0.0
-1.4,-4.2,192,323,-0.0,0.0
-1.7,-4.2,186,328,-0.0,0.0
-2.0,-4.2,185,335,-0.0,0.0
-2.3,-4.2,192,327,-0.0,0.0
-2.6,-4.2,190,321,-0.0,0.0
-2.9,-4.2,189,326,-0.0,0.0
-3.3,-4.2,187,327,-0.0,0.0
-3.6,-4.2,188,335,-0.0,0.0
-3.9,-4.2,196,328,-0.0,0.0
-4.2,-4.2,195,314,-0.0,0.0
-4.5,-4.2,190,331,-0.0,0.0
-4.5,-3.9,186,338,-0.0,0.0
-4.2,-3.9,187,323,-0.0,0.0
-3.9,-3.9,187,324,-0.0,0.0
-3.6,-3.9,194,327,-0.0,0.0
-3.3,-3.9,198,328,-0.0,0.0
-2.9,-3.9,197,317,-0.0,0.0
-2.6,-3.9,192,329,-0.0,0.0
-2.3,-3.9,187,324,-0.0,0.0
-2.0,-3.9,191,323,-0.0,0.0
-1.7,-3.9,192,332,-0.0,0.0
-1.4,-3.9,191,323,-0.0,0.0
-1.1,-3.9,194,323,-0.0,0.0
-0.8,-3.9,196,315,-0.0,0.0
-0.5,-3.9,196,313,-0.0,0.0
-0.2,-3.9,194,332,-0.0,0.0
0.2,-3.9,188,332,-0.0,0.0
0.5,-3.9,191,330,-0.0,0.0
0.8,-3.9,185,324,-0.0,0.0
1.1,-3.9,187,323,-0.0,0.0
1.4,-3.9,196,327,-0.0,0.0
1.7,-3.9,194,320,-0.0,0.0
2.0,-3.9,194,310,-0.0,0.0
2.3,-3.9,195,317,-0.0,0.0
2.6,-3.9,196,316,-0.0,0.0
2.9,-3.9,194,309,-0.0,0.0
3.3,-3.9,190,327,-0.0,0.0
3.6,-3.9,195,316,-0.0,0.0
3.9,-3.9,193,320,-0.0,0.0
4.2,-3.9,191,320,-0.0,0.0
4.5,-3.9,190,322,-0.0,0.0
4.5,-3.6,189,313,-0.0,0.0
4.2,-3.6,193,306,-0.0,0.0
3.9,-3.6,203,305,-0.0,0.0
3.6,-3.6,195,313,-0.0,0.0
3.3,-3.6,193,323,-0.0,0.0
2.9,-3.6,194,318,-0.0,0.0
2.6,-3.6,196,311,-0.0,0.0
2.3,-3.6,193,317,-0.0,0.0
2.0,-3.6,197,315,-0.0,0.0
1.7,-3.6,193,318,-0.0,0.0
1.4,-3.6,200,310,-0.0,0.0
1.1,-3.6,196,313,-0.0,0.0
0.8,-3.6,193,319,-0.0,0.0
0.5,-3.6,187,322,-0.0,0.0
0.2,-3.6,189,331,-0.0,0.0
-0.2,-3.6,193,317,-0.0,0.0
-0.5,-3.6,195,327,-0.0,0.0
-0.8,-3.6,191,328,-0.0,0.0
-1.1,-3.6,193,322,-0.0,0.0
-1.4,-3.6,198,300,-0.0,0.0
-1.7,-3.6,196,319,-0.0,0.0
-2.0,-3.6,197,310,-0.0,0.0
-2.3,-3.6,195,319,-0.0,0.0
-2.6,-3.6,196,318,-0.0,0.0
-2.9,-3.6,197,308,-0.0,0.0
-3.3,-3.6,198,314,-0.0,0.0
-3.6,-3.6,198,313,-0.0,0.0
-3.9,-3.6,197,327,-0.0,0.0
-4.2,-3.6,192,340,-0.0,0.0
-4.5,-3.6,200,301,-0.0,0.0
-4.5,-3.3,192,329,-0.0,0.0
-4.2,-3.3,186,336,-0.0,0.0
-3.9,-3.3,183,317,-0.0,0.0
-3.6,-3.3,195,318,-0.0,0.0
-3.3,-3.3,196,312,-0.0,0.0
-2.9,-3.3,198,326,-0.0,0.0
-2.6,-3.3,194,325,-0.0,0.0
-2.3,-3.3,189,332,-0.0,0.0
-2.0,-3.3,192,332,-0.0,0.0
-1.7,-3.3,192,334,-0.0,0.0
-1.4,-3.3,195,310,-0.0,0.0
-1.1,-3.3,195,317,-0.0,0.0
-0.8,-3.3,188,324,-0.0,0.0
-0.5,-3.3,199,314,-0.0,0.0
-0.2,-3.3,184,332,-0.0,0.0
0.2,-3.3,190,326,-0.0,0.0
0.5,-3.3,191,326,-0.0,0.0
0.8,-3.3,186,325,-0.0,0.0
1.1,-3.3,199,309,-0.0,0.0
1.4,-3.3,194,313,-0.0,0.0
1.7,-3.3,192,317,-0.0,0.0
2.0,-3.3,197,316,-0.0,0.0
2.3,-3.3,197,315,-0.0,0.0
2.6,-3.3,194,315,-0.0,0.0
3.0,-3.3,190,324,-0.0,0.0
3.3,-3.3,192,318,-0.0,0.0
3.6,-3.3,197,312,-0.0,0.0
3.9,-3.3,194,309,-0.0,0.0
4.2,-3.3,198,306,-0.0,0.0
4.5,-3.3,197,309,-0.0,0.0
4.5,-2.9,193,316,-0.0,0.0
4.2,-2.9,188,318,-0.0,0.0
3.9,-2.9,199,319,-0.0,0.0
3.6,-2.9,192,318,-0.0,0.0
3.3,-2.9,194,328,-0.0,0.0
3.0,-2.9,201,295,-0.0,0.0
2.6,-2.9,193,311,-0.0,0.0
2.3,-2.9,199,309,-0.0,0.0
2.0,-2.9,204,306,-0.0,0.0
1.7,-2.9,202,302,-0.0,0.0
1.4,-2.9,194,306,-0.0,0.0
1.1,-2.9,189,317,-0.0,0.0
0.8,-2.9,200,305,-0.0,0.0
0.5,-2.9,188,326,-0.0,0.0
0.2,-2.9,193,315,-0.0,0.0
-0.2,-2.9,189,320,-0.0,0.0
-0.5,-2.9,188,322,-0.0,0.0
-0.8,-2.9,186,323,-0.0,0.0
-1.1,-2.9,196,315,-0.0,0.0
-1.4,-2.9,189,324,-0.0,0.0
-1.7,-2.9,191,318,-0.0,0.0
-2.0,-2.9,189,325,-0.0,0.0
-2.3,-2.9,184,348,-0.0,0.0
-2.6,-2.9,203,310,-0.0,0.0
-2.9,-2.9,193,317,-0.0,0.0
-3.3,-2.9,196,310,-0.0,0.0
-3.6,-2.9,191,306,-0.0,0.0
-3.9,-2.9,189,337,-0.0,0.0
-4.2,-2.9,190,325,-0.0,0.0
-4.5,-2.9,189,341,-0.0,0.0
-4.5,-2.6,188,328,-0.0,0.0
-4.2,-2.6,183,319,-0.0,0.0
-3.9,-2.6,194,324,-0.0,0.0
-3.6,-2.6,186,335,-0.0,0.0
-3.3,-2.6,186,338,-0.0,0.0
-2.9,-2.6,186,331,-0.0,0.0
-2.6,-2.6,191,323,-0.0,0.0
-2.3,-2.6,189,337,-0.0,0.0
-2.0,-2.6,189,327,-0.0,0.0
-1.7,-2.6,196,321,-0.0,0.0
-1.4,-2.6,188,318,-0.0,0.0
-1.1,-2.6,190,309,-0.0,0.0
-0.8,-2.6,190,326,-0.0,0.0
-0.5,-2.6,198,305,-0.0,0.0
-0.2,-2.6,194,315,-0.0,0.0
0.2,-2.6,194,312,-0.0,0.0
0.5,-2.6,198,307,-0.0,0.0
0.8,-2.6,198,302,-0.0,0.0
1.1,-2.6,193,311,-0.0,0.0
1.4,-2.6,199,309,-0.0,0.0
1.7,-2.6,196,309,-0.0,0.0
2.0,-2.6,197,307,-0.0,0.0
2.3,-2.6,191,319,-0.0,0.0
2.6,-2.6,188,320,-0.0,0.0
3.0,-2.6,193,315,-0.0,0.0
3.3,-2.6,190,327,-0.0,0.0
3.6,-2.6,197,315,-0.0,0.0
3.9,-2.6,194,310,-0.0,0.0
4.2,-2.6,193,315,-0.0,0.0
4.5,-2.6,194,310,-0.0,0.0
4.5,-2.3,193,322,-0.0,0.0
4.2,-2.3,199,304,-0.0,0.0
3.9,-2.3,199,306,-0.0,0.0
3.6,-2.3,195,316,-0.0,0.0
3.3,-2.3,196,316,-0.0,0.0
3.0,-2.3,194,309,-0.0,0.0
2.6,-2.3,192,313,-0.0,0.0
2.3,-2.3,197,314,-0.0,0.0
2.0,-2.3,198,306,-0.0,0.0
1.7,-2.3,195,311,-0.0,0.0
1.4,-2.3,192,316,-0.0,0.0
1.1,-2.3,197,308,-0.0,0.0
0.8,-2.3,197,309,-0.0,0.0
0.5,-2.3,190,321,-0.0,0.0
0.2,-2.3,204,309,-0.0,0.0
-0.2,-2.3,189,337,-0.0,0.0
